id,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults
19326,0.1,0.35,0.0,0.0,0.03,0.29,0.29
19327,0.02,0.13,0.07,0.0,0.0,0.23,0.46
19328,0.02,0.05,0.33,0.0,0.01,0.16,0.39
19329,0.0,0.0,0.84,0.0,0.0,0.0,0.18
19330,0.12,0.05,0.04,0.0,0.04,0.33,0.39
19331,0.14,0.01,0.0,0.0,0.0,0.22,0.39
19332,0.16,0.01,0.0,0.0,0.01,0.22,0.54
19333,0.29,0.15,0.0,0.0,0.06,0.21,0.35
19334,0.04,0.3,0.0,0.01,0.02,0.34,0.44
19335,0.0,0.66,0.0,0.0,0.0,0.13,0.29
19336,0.26,0.0,0.0,0.0,0.01,0.13,0.5
19337,0.09,0.13,0.0,0.0,0.02,0.14,0.45
19338,0.23,0.44,0.0,0.0,0.02,0.11,0.37
19339,0.07,0.02,0.0,0.01,0.0,0.37,0.46
19340,0.0,0.0,0.0,0.0,0.0,0.62,0.48
19341,0.0,0.01,0.9,0.0,0.0,0.0,0.13
19342,0.11,0.0,0.0,0.0,0.04,0.15,0.33
19343,0.01,0.13,0.16,0.01,0.03,0.35,0.4
19344,0.12,0.09,0.09,0.0,0.04,0.28,0.36
19345,0.0,0.86,0.0,0.0,0.0,0.07,0.2
19346,0.0,0.11,0.07,0.0,0.0,0.28,0.41
19347,0.02,0.66,0.01,0.0,0.0,0.17,0.21
19348,0.04,0.02,0.0,0.01,0.03,0.36,0.6
19349,0.05,0.0,0.11,0.0,0.01,0.11,0.33
19350,0.07,0.04,0.05,0.0,0.02,0.21,0.56
19351,0.01,0.05,0.0,0.0,0.01,0.46,0.4
19352,0.46,0.01,0.02,0.0,0.02,0.12,0.61
19353,0.25,0.23,0.0,0.0,0.01,0.39,0.34
19354,0.01,0.04,0.0,0.0,0.0,0.56,0.34
19355,0.16,0.01,0.0,0.0,0.01,0.47,0.52
19356,0.0,0.0,0.96,0.0,0.0,0.0,0.0
19357,0.16,0.0,0.0,0.0,0.26,0.19,0.33
19358,0.0,0.02,0.05,0.0,0.0,0.28,0.43
19359,0.05,0.0,0.12,0.02,0.02,0.28,0.45
19360,0.06,0.0,0.0,0.02,0.02,0.39,0.39
19361,0.09,0.0,0.0,0.0,0.01,0.26,0.43
19362,0.0,0.1,0.05,0.52,0.05,0.04,0.36
19363,0.2,0.03,0.0,0.0,0.01,0.55,0.25
19364,0.0,0.0,0.0,0.0,0.0,0.67,0.35
19365,0.1,0.02,0.01,0.0,0.01,0.14,0.74
19366,0.11,0.01,0.04,0.0,0.02,0.29,0.46
19367,0.01,0.0,0.0,0.69,0.05,0.04,0.4
19368,0.12,0.0,0.02,0.0,0.03,0.31,0.6
19369,0.18,0.0,0.0,0.0,0.0,0.36,0.36
19370,0.32,0.01,0.02,0.0,0.01,0.33,0.28
19371,0.07,0.0,0.0,0.0,0.02,0.5,0.37
19372,0.0,0.0,0.99,0.0,0.0,0.0,0.01
19373,0.0,0.44,0.0,0.0,0.01,0.17,0.43
19374,0.0,0.06,0.05,0.0,0.01,0.36,0.52
19375,0.1,0.0,0.0,0.0,0.0,0.35,0.46
19376,0.1,0.0,0.17,0.16,0.02,0.24,0.32
19377,0.05,0.31,0.0,0.0,0.01,0.35,0.32
19378,0.07,0.09,0.0,0.0,0.01,0.48,0.36
19379,0.18,0.47,0.0,0.0,0.0,0.17,0.32
19380,0.08,0.05,0.0,0.0,0.04,0.14,0.34
19381,0.0,0.0,0.85,0.0,0.0,0.0,0.06
19382,0.05,0.0,0.0,0.0,0.0,0.83,0.21
19383,0.15,0.02,0.0,0.01,0.0,0.46,0.45
19384,0.15,0.01,0.0,0.0,0.01,0.25,0.54
19385,0.15,0.0,0.08,0.6,0.02,0.06,0.31
19386,0.0,0.03,0.0,0.0,0.0,0.47,0.22
19387,0.0,0.0,0.97,0.0,0.0,0.0,0.02
19388,0.14,0.05,0.02,0.0,0.08,0.08,0.59
19389,0.6,0.0,0.0,0.0,0.04,0.09,0.36
19390,0.23,0.0,0.0,0.0,0.0,0.27,0.32
19391,0.06,0.06,0.12,0.03,0.06,0.46,0.42
19392,0.17,0.01,0.0,0.0,0.0,0.33,0.38
19393,0.0,0.0,0.87,0.0,0.0,0.0,0.09
19394,0.05,0.12,0.0,0.0,0.02,0.21,0.62
19395,0.04,0.75,0.0,0.0,0.01,0.11,0.28
19396,0.32,0.24,0.0,0.01,0.04,0.2,0.29
19397,0.2,0.14,0.02,0.02,0.18,0.16,0.47
19398,0.04,0.05,0.04,0.0,0.1,0.32,0.42
19399,0.11,0.05,0.0,0.0,0.05,0.32,0.64
19400,0.02,0.01,0.0,0.0,0.01,0.55,0.42
19401,0.01,0.01,0.1,0.07,0.0,0.25,0.51
19402,0.0,0.06,0.0,0.0,0.01,0.49,0.32
19403,0.14,0.04,0.02,0.0,0.2,0.35,0.52
19404,0.16,0.0,0.09,0.04,0.11,0.18,0.5
19405,0.07,0.0,0.04,0.0,0.02,0.41,0.35
19406,0.36,0.11,0.0,0.0,0.01,0.15,0.47
19407,0.19,0.07,0.0,0.0,0.0,0.27,0.43
19408,0.0,0.0,0.99,0.0,0.0,0.0,0.05
19409,0.02,0.03,0.03,0.0,0.0,0.51,0.25
19410,0.0,0.0,0.0,0.79,0.0,0.0,0.22
19411,0.02,0.68,0.01,0.0,0.0,0.1,0.29
19412,0.0,0.0,0.98,0.0,0.0,0.0,0.01
19413,0.07,0.02,0.0,0.0,0.01,0.24,0.55
19414,0.0,0.0,1.0,0.0,0.0,0.0,0.02
19415,0.02,0.0,0.02,0.0,0.0,0.73,0.26
19416,0.01,0.0,0.0,0.33,0.0,0.03,0.51
19417,0.01,0.08,0.0,0.0,0.01,0.35,0.43
19418,0.02,0.03,0.0,0.0,0.03,0.43,0.44
19419,0.0,0.0,0.02,0.16,0.02,0.16,0.35
19420,0.0,0.02,0.04,0.0,0.01,0.42,0.49
19421,0.01,0.01,0.05,0.31,0.02,0.13,0.37
19422,0.0,0.01,0.07,0.03,0.0,0.09,0.6
19423,0.0,0.1,0.06,0.02,0.0,0.38,0.48
19424,0.0,0.0,0.98,0.0,0.0,0.0,0.02
19425,0.42,0.0,0.0,0.0,0.01,0.23,0.31
19426,0.0,0.1,0.08,0.03,0.01,0.31,0.35
19427,0.0,0.0,0.96,0.0,0.0,0.0,0.04
19428,0.0,0.07,0.08,0.0,0.01,0.23,0.54
19429,0.0,0.02,0.38,0.1,0.01,0.21,0.44
19430,0.43,0.0,0.0,0.0,0.03,0.31,0.37
19431,0.0,0.0,0.01,0.01,0.01,0.37,0.58
19432,0.03,0.28,0.0,0.0,0.0,0.51,0.25
19433,0.28,0.0,0.0,0.0,0.01,0.57,0.28
19434,0.07,0.02,0.01,0.35,0.02,0.42,0.47
19435,0.14,0.01,0.0,0.0,0.0,0.43,0.4
19436,0.0,0.0,0.95,0.0,0.0,0.0,0.18
19437,0.16,0.0,0.0,0.0,0.03,0.32,0.37
19438,0.0,0.04,0.0,0.0,0.03,0.45,0.35
19439,0.0,0.02,0.0,0.0,0.0,0.36,0.4
19440,0.32,0.02,0.0,0.0,0.0,0.29,0.23
19441,0.12,0.1,0.0,0.0,0.01,0.17,0.37
19442,0.02,0.03,0.0,0.0,0.04,0.29,0.4
19443,0.0,0.0,0.83,0.0,0.0,0.0,0.2
19444,0.0,0.0,0.0,0.0,0.0,0.39,0.33
19445,0.03,0.16,0.0,0.0,0.05,0.11,0.35
19446,0.0,0.0,0.95,0.0,0.0,0.0,0.04
19447,0.12,0.69,0.0,0.0,0.0,0.08,0.27
19448,0.05,0.03,0.0,0.0,0.0,0.35,0.36
19449,0.04,0.02,0.0,0.0,0.02,0.6,0.39
19450,0.07,0.39,0.0,0.0,0.01,0.17,0.4
19451,0.06,0.0,0.09,0.0,0.08,0.31,0.5
19452,0.0,0.0,0.0,0.0,0.0,0.59,0.24
19453,0.1,0.01,0.0,0.0,0.0,0.5,0.42
19454,0.32,0.26,0.07,0.0,0.13,0.33,0.46
19455,0.09,0.11,0.0,0.0,0.06,0.46,0.49
19456,0.0,0.03,0.03,0.0,0.0,0.37,0.49
19457,0.15,0.02,0.0,0.0,0.03,0.47,0.46
19458,0.02,0.07,0.0,0.0,0.01,0.51,0.39
19459,0.06,0.06,0.11,0.06,0.07,0.38,0.43
19460,0.05,0.71,0.01,0.01,0.01,0.14,0.28
19461,0.0,0.0,0.92,0.0,0.0,0.0,0.13
19462,0.0,0.03,0.03,0.0,0.02,0.39,0.44
19463,0.0,0.01,0.82,0.0,0.0,0.0,0.12
19464,0.0,0.0,0.99,0.0,0.0,0.0,0.02
19465,0.08,0.03,0.0,0.0,0.01,0.69,0.26
19466,0.3,0.0,0.0,0.0,0.0,0.14,0.4
19467,0.0,0.0,0.98,0.0,0.0,0.0,0.01
19468,0.06,0.01,0.0,0.02,0.04,0.31,0.52
19469,0.04,0.05,0.0,0.0,0.03,0.52,0.43
19470,0.06,0.02,0.64,0.0,0.03,0.03,0.25
19471,0.0,0.03,0.0,0.01,0.0,0.58,0.36
19472,0.0,0.0,0.01,0.0,0.02,0.5,0.5
19473,0.06,0.05,0.18,0.0,0.06,0.1,0.48
19474,0.08,0.0,0.01,0.0,0.02,0.74,0.22
19475,0.06,0.0,0.66,0.0,0.01,0.01,0.14
19476,0.0,0.0,0.94,0.0,0.0,0.0,0.01
19477,0.44,0.02,0.0,0.0,0.04,0.1,0.36
19478,0.25,0.13,0.03,0.0,0.01,0.23,0.32
19479,0.12,0.48,0.0,0.0,0.03,0.14,0.33
19480,0.15,0.03,0.0,0.0,0.0,0.53,0.25
19481,0.0,0.06,0.02,0.18,0.01,0.22,0.4
19482,0.0,0.13,0.2,0.0,0.0,0.12,0.47
19483,0.2,0.32,0.0,0.0,0.1,0.2,0.29
19484,0.0,0.0,0.91,0.0,0.0,0.0,0.17
19485,0.14,0.01,0.0,0.0,0.03,0.28,0.34
19486,0.25,0.04,0.0,0.0,0.12,0.03,0.23
19487,0.0,0.0,0.0,0.82,0.0,0.03,0.13
19488,0.11,0.03,0.0,0.0,0.02,0.24,0.47
19489,0.0,0.0,0.95,0.0,0.0,0.0,0.07
19490,0.0,0.02,0.0,0.0,0.0,0.41,0.42
19491,0.04,0.0,0.92,0.0,0.0,0.0,0.12
19492,0.0,0.0,0.95,0.0,0.0,0.0,0.05
19493,0.02,0.0,0.0,0.0,0.0,0.65,0.42
19494,0.0,0.0,0.0,0.0,0.0,0.58,0.38
19495,0.02,0.02,0.0,0.01,0.01,0.46,0.58
19496,0.05,0.02,0.0,0.0,0.0,0.44,0.31
19497,0.0,0.05,0.08,0.0,0.02,0.3,0.32
19498,0.16,0.31,0.0,0.0,0.02,0.38,0.35
19499,0.03,0.0,0.04,0.03,0.01,0.28,0.45
19500,0.18,0.04,0.0,0.0,0.01,0.23,0.57
19501,0.0,0.0,0.95,0.0,0.0,0.0,0.01
19502,0.23,0.02,0.0,0.0,0.06,0.19,0.37
19503,0.0,0.0,0.02,0.01,0.0,0.2,0.64
19504,0.14,0.01,0.0,0.0,0.09,0.27,0.56
19505,0.0,0.0,0.88,0.0,0.0,0.0,0.09
19506,0.02,0.02,0.19,0.0,0.01,0.09,0.56
19507,0.08,0.0,0.0,0.0,0.21,0.1,0.44
19508,0.01,0.02,0.0,0.0,0.03,0.36,0.51
19509,0.11,0.0,0.0,0.0,0.0,0.38,0.4
19510,0.02,0.02,0.16,0.01,0.01,0.29,0.55
19511,0.05,0.24,0.08,0.0,0.0,0.3,0.32
19512,0.09,0.01,0.0,0.0,0.0,0.28,0.43
19513,0.02,0.01,0.0,0.0,0.0,0.5,0.36
19514,0.14,0.0,0.01,0.0,0.0,0.37,0.4
19515,0.0,0.01,0.06,0.04,0.02,0.18,0.51
19516,0.07,0.0,0.0,0.46,0.05,0.35,0.43
19517,0.0,0.0,0.91,0.0,0.0,0.01,0.19
19518,0.11,0.64,0.02,0.0,0.1,0.17,0.4
19519,0.0,0.0,0.91,0.0,0.0,0.0,0.05
19520,0.0,0.0,0.0,0.0,0.0,0.52,0.37
19521,0.0,0.0,0.0,0.88,0.0,0.0,0.07
19522,0.01,0.01,0.05,0.02,0.01,0.15,0.7
19523,0.0,0.0,0.86,0.0,0.0,0.0,0.11
19524,0.0,0.0,0.83,0.0,0.0,0.0,0.06
19525,0.25,0.02,0.0,0.0,0.0,0.16,0.6
19526,0.0,0.0,0.81,0.0,0.0,0.0,0.17
19527,0.0,0.0,0.94,0.0,0.0,0.0,0.03
19528,0.02,0.04,0.17,0.0,0.22,0.4,0.45
19529,0.03,0.26,0.0,0.0,0.0,0.22,0.45
19530,0.05,0.31,0.0,0.0,0.0,0.43,0.26
19531,0.14,0.01,0.0,0.0,0.02,0.27,0.46
19532,0.0,0.0,0.76,0.0,0.0,0.01,0.14
19533,0.0,0.04,0.0,0.01,0.0,0.47,0.49
19534,0.26,0.08,0.01,0.0,0.23,0.1,0.46
19535,0.42,0.01,0.02,0.0,0.03,0.07,0.28
19536,0.0,0.0,0.01,0.0,0.0,0.38,0.39
19537,0.0,0.0,0.97,0.0,0.0,0.0,0.01
19538,0.01,0.1,0.0,0.0,0.01,0.24,0.49
19539,0.02,0.02,0.06,0.0,0.05,0.22,0.54
19540,0.1,0.05,0.04,0.0,0.01,0.14,0.51
19541,0.05,0.09,0.0,0.0,0.0,0.55,0.38
19542,0.09,0.05,0.14,0.0,0.12,0.3,0.34
19543,0.01,0.0,0.07,0.0,0.0,0.57,0.26
19544,0.03,0.02,0.68,0.0,0.0,0.03,0.31
19545,0.08,0.46,0.0,0.05,0.04,0.27,0.44
19546,0.06,0.0,0.0,0.01,0.01,0.41,0.44
19547,0.14,0.0,0.0,0.0,0.04,0.34,0.39
19548,0.08,0.0,0.0,0.0,0.01,0.25,0.65
19549,0.0,0.79,0.0,0.0,0.0,0.22,0.24
19550,0.02,0.0,0.0,0.0,0.0,0.71,0.24
19551,0.1,0.0,0.01,0.0,0.07,0.21,0.57
19552,0.08,0.64,0.0,0.0,0.01,0.1,0.18
19553,0.07,0.13,0.0,0.0,0.03,0.22,0.5
19554,0.03,0.02,0.02,0.04,0.01,0.26,0.6
19555,0.19,0.03,0.0,0.0,0.07,0.14,0.66
19556,0.0,0.0,1.0,0.0,0.0,0.0,0.01
19557,0.07,0.01,0.0,0.38,0.05,0.25,0.42
19558,0.16,0.03,0.0,0.0,0.04,0.29,0.45
19559,0.03,0.05,0.37,0.0,0.04,0.14,0.39
19560,0.0,0.02,0.0,0.0,0.01,0.48,0.45
19561,0.0,0.0,0.85,0.0,0.0,0.0,0.08
19562,0.0,0.0,0.97,0.0,0.0,0.0,0.01
19563,0.0,0.04,0.75,0.0,0.0,0.01,0.16
19564,0.16,0.01,0.0,0.0,0.07,0.2,0.45
19565,0.0,0.0,0.97,0.0,0.01,0.0,0.01
19566,0.0,0.0,0.93,0.0,0.0,0.0,0.07
19567,0.0,0.03,0.01,0.0,0.01,0.42,0.51
19568,0.0,0.0,1.0,0.0,0.0,0.0,0.02
19569,0.05,0.05,0.02,0.0,0.0,0.48,0.39
19570,0.0,0.0,0.99,0.0,0.0,0.0,0.02
19571,0.0,0.0,0.86,0.0,0.0,0.0,0.08
19572,0.0,0.0,0.96,0.0,0.0,0.0,0.03
19573,0.06,0.66,0.0,0.0,0.0,0.05,0.14
19574,0.02,0.54,0.0,0.0,0.0,0.37,0.33
19575,0.0,0.0,0.86,0.0,0.0,0.0,0.13
19576,0.34,0.02,0.02,0.0,0.03,0.27,0.33
19577,0.38,0.01,0.0,0.0,0.1,0.22,0.4
19578,0.38,0.08,0.0,0.0,0.04,0.2,0.52
19579,0.01,0.02,0.02,0.0,0.03,0.23,0.55
19580,0.22,0.0,0.06,0.0,0.1,0.08,0.33
19581,0.0,0.0,0.94,0.0,0.0,0.0,0.06
19582,0.0,0.0,0.0,0.79,0.0,0.0,0.24
19583,0.0,0.01,0.0,0.28,0.01,0.27,0.53
19584,0.02,0.48,0.0,0.0,0.0,0.23,0.39
19585,0.0,0.0,0.88,0.0,0.0,0.01,0.1
19586,0.32,0.01,0.02,0.0,0.1,0.14,0.49
19587,0.36,0.02,0.0,0.0,0.01,0.32,0.45
19588,0.01,0.05,0.0,0.03,0.06,0.43,0.45
19589,0.01,0.02,0.0,0.0,0.0,0.41,0.4
19590,0.0,0.0,0.99,0.0,0.0,0.0,0.0
19591,0.39,0.04,0.0,0.0,0.0,0.32,0.47
19592,0.13,0.0,0.0,0.0,0.13,0.05,0.61
19593,0.02,0.0,0.04,0.1,0.04,0.19,0.37
19594,0.05,0.04,0.01,0.0,0.13,0.25,0.35
19595,0.05,0.26,0.0,0.0,0.02,0.34,0.43
19596,0.26,0.5,0.0,0.0,0.06,0.31,0.26
19597,0.12,0.36,0.0,0.0,0.01,0.04,0.39
19598,0.0,0.0,0.0,0.75,0.0,0.04,0.23
19599,0.06,0.03,0.0,0.0,0.0,0.44,0.35
19600,0.06,0.0,0.0,0.0,0.0,0.46,0.47
19601,0.0,0.0,0.94,0.0,0.0,0.0,0.05
19602,0.0,0.0,0.8,0.0,0.0,0.0,0.05
19603,0.02,0.0,0.0,0.0,0.0,0.6,0.32
19604,0.03,0.0,0.0,0.0,0.0,0.58,0.45
19605,0.02,0.0,0.0,0.0,0.0,0.82,0.12
19606,0.0,0.02,0.88,0.0,0.0,0.0,0.17
19607,0.0,0.01,0.06,0.02,0.01,0.26,0.47
19608,0.47,0.02,0.0,0.0,0.03,0.24,0.21
19609,0.28,0.05,0.0,0.0,0.01,0.23,0.27
19610,0.04,0.0,0.02,0.0,0.02,0.23,0.46
19611,0.0,0.09,0.32,0.0,0.02,0.5,0.42
19612,0.01,0.04,0.0,0.0,0.01,0.52,0.34
19613,0.01,0.07,0.0,0.59,0.02,0.08,0.29
19614,0.03,0.0,0.0,0.0,0.01,0.56,0.47
19615,0.0,0.0,0.99,0.0,0.0,0.0,0.01
19616,0.02,0.0,0.01,0.0,0.01,0.21,0.38
19617,0.03,0.04,0.01,0.0,0.01,0.36,0.6
19618,0.02,0.01,0.0,0.0,0.01,0.82,0.19
19619,0.41,0.03,0.0,0.0,0.1,0.09,0.47
19620,0.0,0.0,0.96,0.0,0.0,0.0,0.07
19621,0.0,0.09,0.79,0.0,0.01,0.04,0.2
19622,0.07,0.01,0.06,0.09,0.04,0.45,0.39
19623,0.02,0.29,0.0,0.0,0.0,0.53,0.23
19624,0.0,0.01,0.86,0.0,0.0,0.0,0.04
19625,0.1,0.08,0.03,0.0,0.06,0.18,0.39
19626,0.02,0.0,0.0,0.02,0.03,0.65,0.32
19627,0.0,0.0,0.0,0.0,0.0,0.55,0.33
19628,0.2,0.04,0.0,0.0,0.04,0.23,0.45
19629,0.29,0.04,0.02,0.0,0.05,0.21,0.26
19630,0.24,0.03,0.02,0.0,0.34,0.12,0.33
19631,0.0,0.0,0.92,0.0,0.0,0.0,0.04
19632,0.08,0.01,0.0,0.0,0.0,0.67,0.25
19633,0.16,0.0,0.0,0.0,0.33,0.04,0.23
19634,0.0,0.03,0.86,0.0,0.0,0.07,0.16
19635,0.18,0.02,0.03,0.0,0.11,0.06,0.56
19636,0.0,0.01,0.0,0.0,0.0,0.7,0.35
19637,0.28,0.04,0.05,0.0,0.16,0.25,0.44
19638,0.17,0.44,0.03,0.0,0.11,0.13,0.45
19639,0.05,0.18,0.0,0.08,0.05,0.45,0.32
19640,0.05,0.03,0.0,0.0,0.0,0.27,0.53
19641,0.01,0.15,0.0,0.01,0.0,0.33,0.44
19642,0.0,0.0,0.0,0.0,0.01,0.6,0.45
19643,0.0,0.01,0.0,0.0,0.0,0.68,0.39
19644,0.32,0.0,0.0,0.0,0.02,0.06,0.7
19645,0.1,0.01,0.0,0.0,0.04,0.46,0.47
19646,0.02,0.08,0.05,0.0,0.0,0.35,0.42
19647,0.06,0.26,0.01,0.0,0.0,0.33,0.41
19648,0.0,0.0,0.79,0.0,0.01,0.03,0.16
19649,0.3,0.02,0.0,0.0,0.03,0.06,0.42
19650,0.05,0.0,0.0,0.0,0.0,0.58,0.26
19651,0.12,0.05,0.0,0.02,0.04,0.21,0.35
19652,0.0,0.19,0.0,0.0,0.01,0.46,0.37
19653,0.24,0.02,0.02,0.0,0.01,0.21,0.37
19654,0.0,0.05,0.02,0.0,0.0,0.23,0.43
19655,0.0,0.0,0.98,0.0,0.0,0.0,0.04
19656,0.27,0.0,0.0,0.0,0.0,0.49,0.29
19657,0.05,0.41,0.0,0.0,0.03,0.25,0.47
19658,0.14,0.04,0.01,0.0,0.04,0.18,0.38
19659,0.18,0.0,0.0,0.0,0.0,0.59,0.16
19660,0.19,0.44,0.0,0.0,0.08,0.27,0.42
19661,0.24,0.2,0.0,0.0,0.0,0.34,0.32
19662,0.15,0.08,0.05,0.0,0.11,0.14,0.59
19663,0.0,0.0,0.0,0.84,0.01,0.01,0.23
19664,0.02,0.18,0.07,0.01,0.02,0.52,0.31
19665,0.0,0.0,0.85,0.0,0.0,0.0,0.11
19666,0.06,0.04,0.0,0.0,0.05,0.14,0.52
